Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
Hot Tub Time Machine,2010,"['Science Fiction', 'Comedy', 'Adventure']",6.044,2614,36000000,64780213,23048
Paranormal Activity 2,2010,"['Horror', 'Mystery']",5.789,2556,3000000,177512032,41436
Eat Pray Love,2010,"['Drama', 'Romance']",6.247,2551,60000000,204594016,38167
Gulliver's Travels,2010,"['Family', 'Comedy', 'Adventure', 'Fantasy']",5.209,2474,112000000,237382724,38745
I Spit on Your Grave,2010,"['Thriller', 'Crime', 'Horror']",6.5,2450,2000000,572809,43947
It's Kind of a Funny Story,2010,"['Comedy', 'Drama']",6.958,2403,8000000,6491240,43923
Ip Man 2,2010,"['Action', 'History', 'Drama']",7.464,2400,12900000,36000000,37472
Legend of the Guardians: The Owls of Ga'Hoole,2010,"['Animation', 'Adventure', 'Family', 'Fantasy']",6.82,2400,80000000,140073390,41216
Never Let Me Go,2010,"['Drama', 'Romance', 'Science Fiction']",6.848,2386,15000000,9918093,42188
Splice,2010,"['Horror', 'Science Fiction']",5.9,2365,26000000,0,37707
The Ghost Writer,2010,"['Thriller', 'Mystery']",6.8,2355,45000000,60300000,11439
Piranha 3D,2010,"['Comedy', 'Horror']",5.409,2326,24000000,83188165,43593
Burlesque,2010,"['Drama', 'Romance']",7.206,2320,55000000,89500000,42297
Green Zone,2010,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",6.489,2293,100000000,94882889,22972
Killers,2010,"['Action', 'Comedy', 'Thriller', 'Romance']",5.957,2264,75000000,98159963,37821
She's Out of My League,2010,"['Romance', 'Comedy']",6.481,2257,20000000,49800000,34016
Charlie St. Cloud,2010,"['Drama', 'Romance']",6.966,2203,44000000,48200000,37950
From Paris with Love,2010,"['Action', 'Crime', 'Thriller']",6.349,2189,52000000,52800000,26389
The Crazies,2010,"['Mystery', 'Horror', 'Action']",6.299,2166,20000000,54956140,29427
Let Me In,2010,"['Drama', 'Horror', 'Mystery']",6.791,2138,20000000,24145613,41402
A Serbian Film,2010,"['Crime', 'Horror', 'Thriller']",5.445,2135,0,0,73861
The Wolfman,2010,['Horror'],5.878,2104,150000000,140700000,7978
Leap Year,2010,"['Romance', 'Comedy']",6.898,2102,19000000,32686500,25195
Daybreakers,2010,"['Action', 'Fantasy', 'Science Fiction']",6.3,2079,20000000,51417188,19901
Tooth Fairy,2010,"['Comedy', 'Family', 'Fantasy']",5.477,2063,48000000,112462508,23023
Faster,2010,"['Crime', 'Drama', 'Action', 'Thriller']",6.348,2018,24000000,23081726,41283
Repo Men,2010,"['Action', 'Science Fiction', 'Thriller', 'Crime']",6.327,2016,32000000,18409891,31867
The Switch,2010,"['Comedy', 'Romance', 'Drama']",6.228,1973,19000000,49830607,41210
Elite Squad: The Enemy Within,2010,"['Drama', 'Action', 'Crime']",7.8,1967,0,63027681,47931
Step Up 3D,2010,"['Drama', 'Romance']",6.817,1951,30000000,159291809,41233
Frozen,2010,['Thriller'],5.991,1933,0,3065860,44363
Enter the Void,2010,"['Fantasy', 'Drama']",7.295,1906,13000000,754249,34647
Captain America: The First Avenger,2011,"['Action', 'Adventure', 'Science Fiction']",7.004,22257,140000000,370569774,1771
Thor,2011,"['Adventure', 'Fantasy', 'Action']",6.768,21866,150000000,449326618,10195
Harry Potter and the Deathly Hallows: Part 2,2011,"['Adventure', 'Fantasy']",8.1,21425,125000000,1341511219,12445
The Intouchables,2011,"['Drama', 'Comedy']",8.272,17953,13000000,426590315,77338
Pirates of the Caribbean: On Stranger Tides,2011,"['Adventure', 'Action', 'Fantasy']",6.562,14582,379000000,1046721266,1865
X-Men: First Class,2011,"['Action', 'Science Fiction', 'Adventure']",7.297,13218,160000000,353624124,49538
Drive,2011,"['Drama', 'Thriller', 'Crime']",7.583,13186,15000000,78100000,64690
Rise of the Planet of the Apes,2011,"['Thriller', 'Action', 'Drama', 'Science Fiction']",7.338,12401,93000000,481800873,61791
In Time,2011,"['Action', 'Thriller', 'Science Fiction']",6.971,11845,40000000,173900000,49530
Limitless,2011,"['Thriller', 'Mystery', 'Science Fiction']",7.191,11107,27000000,161900000,51876
The Hangover Part II,2011,['Comedy'],6.497,10945,80000000,586764305,45243
Sherlock Holmes: A Game of Shadows,2011,"['Adventure', 'Action', 'Crime', 'Mystery']",7.141,10678,125000000,334615000,58574
Mission: Impossible - Ghost Protocol,2011,"['Action', 'Thriller', 'Adventure']",7.107,10457,145000000,694713380,56292
The Twilight Saga: Breaking Dawn - Part 1,2011,"['Adventure', 'Fantasy', 'Romance']",6.192,9083,110000000,712171856,50619
"Crazy, Stupid, Love.",2011,"['Comedy', 'Drama', 'Romance']",7.269,8959,50000000,145079584,50646
Real Steel,2011,"['Action', 'Science Fiction', 'Drama']",7.062,8820,110000000,299300000,39254
Source Code,2011,"['Thriller', 'Science Fiction', 'Mystery']",7.303,8763,32000000,147332697,45612
The Help,2011,['Drama'],8.204,8746,25000000,216600000,50014
Transformers: Dark of the Moon,2011,"['Action', 'Science Fiction', 'Adventure']",6.221,8693,195000000,1123794079,38356
Fast Five,2011,"['Action', 'Thriller', 'Crime']",7.242,8587,125000000,626100000,51497
Cars 2,2011,"['Animation', 'Family', 'Adventure', 'Comedy']",6.2,8219,200000000,559852396,49013
Friends with Benefits,2011,"['Romance', 'Comedy']",6.65,8207,35000000,149500000,50544
Kung Fu Panda 2,2011,"['Animation', 'Family', 'Comedy']",7.05,7599,150000000,665692281,49444
Midnight in Paris,2011,"['Fantasy', 'Comedy', 'Romance']",7.52,7551,17000000,151119219,59436
Hugo,2011,"['Adventure', 'Drama', 'Family']",7.174,7470,170000000,185770160,44826
Green Lantern,2011,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",5.177,7463,200000000,219851172,44912
The Girl with the Dragon Tattoo,2011,"['Thriller', 'Crime', 'Mystery']",7.377,7352,90000000,232617430,65754
Insidious,2011,"['Horror', 'Thriller']",6.942,7113,1500000,100106454,49018
Rio,2011,"['Animation', 'Adventure', 'Comedy', 'Family']",6.754,6973,90000000,483866772,46195
Rango,2011,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",6.885,6867,135000000,245700000,44896
Super 8,2011,"['Thriller', 'Science Fiction', 'Mystery']",6.771,6858,50000000,260100000,37686
Horrible Bosses,2011,"['Comedy', 'Crime']",6.57,6602,35000000,209838559,51540
Contagion,2011,"['Drama', 'Thriller', 'Science Fiction']",6.645,6329,60000000,137551594,39538
Paul,2011,"['Adventure', 'Comedy', 'Science Fiction']",6.733,6048,40000000,98000000,39513
Just Go with It,2011,"['Comedy', 'Romance']",6.704,5957,80000000,214945591,50546
The Adventures of Tintin,2011,"['Adventure', 'Animation', 'Mystery']",6.914,5625,130000000,373993951,17578
Moneyball,2011,['Drama'],7.283,5510,50000000,110206216,60308
Cowboys & Aliens,2011,"['Action', 'Science Fiction', 'Thriller', 'Western']",5.638,5233,163000000,174822325,49849
Sucker Punch,2011,"['Action', 'Fantasy', 'Thriller']",6.198,4916,82000000,89792502,23629
No Strings Attached,2011,"['Comedy', 'Romance']",6.297,4862,25000000,149200000,41630
Warrior,2011,"['Drama', 'Action']",7.846,4835,25000000,23300000,59440
I Am Number Four,2011,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",6.181,4835,50000000,149900000,46529
Bad Teacher,2011,['Comedy'],5.609,4830,20000000,216197492,52449
The Adjustment Bureau,2011,"['Science Fiction', 'Thriller', 'Romance']",6.769,4738,50200000,127900000,38050
Bridesmaids,2011,"['Comedy', 'Romance']",6.516,4530,32500000,288383523,55721
The Skin I Live In,2011,"['Drama', 'Horror', 'Mystery', 'Thriller']",7.494,4470,13000000,33750478,63311
One Day,2011,"['Drama', 'Romance']",7.419,4422,15000000,59400000,51828
Puss in Boots,2011,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Action']",6.581,4340,130000000,554987477,417859
Unknown,2011,"['Action', 'Mystery', 'Thriller']",6.687,4032,30000000,130786397,48138
Scream 4,2011,"['Horror', 'Mystery']",6.5,3974,40000000,97231420,41446
Ghost Rider: Spirit of Vengeance,2011,"['Action', 'Fantasy', 'Thriller']",5.005,3943,57000000,132563930,71676
50/50,2011,"['Comedy', 'Drama']",7.2,3941,8000000,39187783,40807
Final Destination 5,2011,"['Horror', 'Mystery']",6.149,3916,40000000,157887643,55779
Return,2011,['Drama'],6.438,3910,0,8801,82520
The Smurfs,2011,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",5.759,3909,110000000,563749323,41513
Melancholia,2011,"['Drama', 'Science Fiction']",7.16,3679,7400000,15946321,62215
Battle: Los Angeles,2011,"['Science Fiction', 'Action']",5.814,3608,70000000,211800000,44943
War Horse,2011,"['War', 'History', 'Adventure']",7.298,3541,66000000,177584879,57212
Hanna,2011,"['Action', 'Thriller', 'Adventure']",6.589,3532,30000000,63782078,50456
The Lincoln Lawyer,2011,"['Crime', 'Drama', 'Thriller']",7.2,3479,40000000,85412898,50348
Johnny English Reborn,2011,"['Crime', 'Action', 'Comedy']",6.24,3460,45000000,160078586,58233
The Mechanic,2011,"['Action', 'Thriller', 'Crime']",6.525,3443,40000000,51070807,27582
The Artist,2011,"['Drama', 'Comedy', 'Romance']",7.452,3397,15000000,133432856,74643
The Green Hornet,2011,"['Action', 'Crime', 'Comedy']",5.594,3375,120000000,227817248,40805
Shame,2011,['Drama'],6.933,3301,6500000,3909002,76025
Red Riding Hood,2011,"['Thriller', 'Drama', 'Fantasy', 'Mystery', 'Horror', 'Romance']",5.985,3252,42000000,89162162,49730
The Tree of Life,2011,"['Drama', 'Fantasy']",6.734,3233,32000000,54700000,8967
Mr. Popper's Penguins,2011,"['Comedy', 'Family']",5.976,3079,55000000,187361754,58224
The Thing,2011,"['Horror', 'Science Fiction', 'Mystery']",6.229,3076,35000000,31505287,60935
Tower Heist,2011,"['Action', 'Comedy']",6.112,3075,75000000,152930623,59108
Carnage,2011,"['Comedy', 'Drama']",7.172,3050,25000000,30722632,72113
We Need to Talk About Kevin,2011,"['Drama', 'Thriller']",7.545,2985,7000000,10800000,71859
Abduction,2011,"['Thriller', 'Action', 'Mystery']",5.8,2960,35000000,82087155,59965
The Descendants,2011,"['Comedy', 'Drama']",6.8,2930,20000000,177200000,65057
The Change-Up,2011,['Comedy'],6.152,2872,52000000,75500000,49520
We Bought a Zoo,2011,"['Drama', 'Comedy', 'Family']",6.818,2847,50000000,120081841,74465
Beastly,2011,"['Romance', 'Fantasy', 'Drama']",6.317,2823,17000000,43200000,38117
Tinker Tailor Soldier Spy,2011,"['Drama', 'Thriller', 'Mystery']",6.62,2804,30000000,80600000,49517
Colombiana,2011,"['Action', 'Thriller', 'Crime', 'Drama']",6.639,2742,40000000,71508440,62835
Immortals,2011,"['Fantasy', 'Action', 'Drama']",6.036,2717,75000000,226904017,37958
The Three Musketeers,2011,"['Adventure', 'Action', 'Thriller']",5.798,2709,75000000,132274484,52451
The Ides of March,2011,['Drama'],6.673,2611,12500000,76338111,10316
Water for Elephants,2011,"['Drama', 'Romance']",6.941,2573,38000000,117094902,55787
Season of the Witch,2011,"['Adventure', 'Fantasy', 'Action']",5.515,2560,40000000,91627228,23047
J. Edgar,2011,"['Drama', 'Crime', 'History']",6.226,2514,35000000,84606030,88794
Priest,2011,"['Action', 'Fantasy', 'Horror', 'Thriller']",5.842,2415,60000000,78309131,38321
What's Your Number?,2011,"['Comedy', 'Romance']",6.461,2392,20000000,30426096,63492
Paranormal Activity 3,2011,"['Horror', 'Mystery']",5.903,2308,5000000,207039844,72571
Alvin and the Chipmunks: Chipwrecked,2011,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",5.699,2288,75000000,342695435,55301
Monte Carlo,2011,"['Adventure', 'Comedy', 'Romance']",6.779,2282,20000000,39800000,59860
Killer Elite,2011,"['Action', 'Adventure', 'Thriller']",6.265,2226,66000000,57777106,49021
New Year's Eve,2011,"['Comedy', 'Romance']",5.883,2182,56000000,142044638,62838
Attack the Block,2011,"['Action', 'Comedy', 'Science Fiction']",6.462,2179,14350531,3964682,59678
Jack and Jill,2011,"['Comedy', 'Family']",4.387,2168,79000000,149700000,71880
The Rite,2011,"['Drama', 'Thriller', 'Horror']",6.126,2166,37000000,96047633,48171
A Dangerous Method,2011,['Drama'],6.355,2149,15000000,27462041,48231
Extremely Loud & Incredibly Close,2011,['Drama'],6.982,2083,40000000,55200000,64685
Hall Pass,2011,"['Comedy', 'Romance']",5.7,2039,36000000,83200000,48988
Gnomeo & Juliet,2011,"['Animation', 'Family']",5.897,2030,36000000,189712432,45772
Fright Night,2011,"['Horror', 'Comedy']",6.231,2026,30000000,41002607,58151
The Avengers,2012,"['Science Fiction', 'Action', 'Adventure']",7.854,34011,220000000,1518815515,24428
Django Unchained,2012,"['Drama', 'Western']",8.185,27247,100000000,425368238,68718
The Dark Knight Rises,2012,"['Action', 'Crime', 'Drama', 'Thriller']",7.8,23710,250000000,1081041287,49026
The Hunger Games,2012,"['Science Fiction', 'Adventure', 'Action', 'Thriller']",7.2,22784,75000000,694000000,70160
The Hobbit: An Unexpected Journey,2012,"['Adventure', 'Fantasy', 'Action']",7.364,19115,250000000,1021103568,49051
The Amazing Spider-Man,2012,"['Action', 'Adventure', 'Science Fiction']",6.723,18051,215000000,757930663,1930
Skyfall,2012,"['Action', 'Adventure', 'Thriller']",7.256,15733,200000000,1108594176,37724
Brave,2012,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",7.021,13839,185000000,538983207,62177
Life of Pi,2012,"['Adventure', 'Drama']",7.405,13486,120000000,609016565,87827
Prometheus,2012,"['Science Fiction', 'Adventure', 'Mystery']",6.587,12851,130000000,403354469,70981
Ted,2012,"['Comedy', 'Fantasy']",6.448,12837,50000000,549368315,72105
Wreck-It Ralph,2012,"['Family', 'Animation', 'Comedy', 'Adventure']",7.352,12769,165000000,471222889,82690
Silver Linings Playbook,2012,"['Drama', 'Comedy', 'Romance']",7.148,12350,21000000,236412453,82693
The Perks of Being a Wallflower,2012,['Drama'],7.802,10892,13000000,33384127,84892
Men in Black 3,2012,"['Action', 'Comedy', 'Science Fiction']",6.536,10699,225000000,654213485,41154
21 Jump Street,2012,"['Action', 'Comedy', 'Crime']",6.883,10682,42000000,201585328,64688
Looper,2012,"['Action', 'Thriller', 'Science Fiction']",6.898,10570,30000000,47042000,59967
The Twilight Saga: Breaking Dawn - Part 2,2012,"['Adventure', 'Fantasy', 'Drama', 'Romance']",6.461,9191,120000000,829747654,50620
Hotel Transylvania,2012,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.964,8954,85000000,358375603,76492
Argo,2012,"['Drama', 'Thriller']",7.281,8670,44500000,232300000,68734
The Cabin in the Woods,2012,"['Horror', 'Mystery', 'Comedy']",6.641,8268,30000000,71038838,22970
Snow White and the Huntsman,2012,"['Adventure', 'Fantasy', 'Drama']",5.987,8070,170000000,396600000,58595
Ice Age: Continental Drift,2012,"['Animation', 'Comedy', 'Adventure', 'Family']",6.388,7911,95000000,877244782,57800
Dark Shadows,2012,"['Comedy', 'Fantasy']",6.097,7454,150000000,245527149,62213
Jack Reacher,2012,"['Crime', 'Drama', 'Thriller', 'Action']",6.649,7383,60000000,218300000,75780
Cloud Atlas,2012,"['Drama', 'Science Fiction']",6.887,7319,102000000,130482868,83542
The Expendables 2,2012,"['Action', 'Adventure', 'Thriller']",6.351,6966,100000000,314975955,76163
Rise of the Guardians,2012,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",7.4,6959,145000000,306941670,81188
Taken 2,2012,"['Action', 'Crime', 'Thriller']",6.365,6918,45000000,376100000,82675
Pitch Perfect,2012,"['Comedy', 'Music', 'Romance']",7.274,6739,17000000,115647426,114150
Project X,2012,['Comedy'],6.9,6614,12000000,102731865,57214
The Impossible,2012,"['Drama', 'Thriller', 'History']",7.369,6524,45000000,198100000,80278
Madagascar 3: Europe's Most Wanted,2012,"['Animation', 'Family', 'Comedy', 'Adventure']",6.6,6380,145000000,746921274,80321
Flight,2012,['Drama'],6.851,6265,31000000,161772575,87502
The Dictator,2012,['Comedy'],6.213,6180,65000000,179379533,76493
Moonrise Kingdom,2012,"['Comedy', 'Drama', 'Romance']",7.675,6130,16000000,68263166,83666
The Bourne Legacy,2012,"['Action', 'Thriller']",6.238,5922,130000000,276600000,49040
John Carter,2012,"['Action', 'Adventure', 'Science Fiction']",6.355,5910,250000000,284100000,49529
Sinister,2012,"['Horror', 'Thriller', 'Mystery']",6.868,5836,3000000,82515113,82507
Battleship,2012,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",5.88,5746,209000000,303025485,44833
Total Recall,2012,"['Action', 'Science Fiction', 'Thriller']",6.025,5696,125000000,198800000,64635
Chronicle,2012,"['Science Fiction', 'Drama', 'Thriller']",6.837,5540,15000000,145000000,76726
Les Misérables,2012,"['History', 'Drama']",7.315,5452,61000000,442636309,82695
Dredd,2012,"['Action', 'Science Fiction']",6.853,5327,50000000,41037742,49049
Zero Dark Thirty,2012,"['Thriller', 'Drama']",6.992,4728,40000000,132800000,97630
American Reunion,2012,['Comedy'],6.301,4569,50000000,234989584,71552
The Hunt,2012,['Drama'],8.1,4525,3800000,18300000,103663
Journey 2: The Mysterious Island,2012,"['Adventure', 'Action', 'Science Fiction']",6.146,4403,79000000,355692760,72545
Wrath of the Titans,2012,"['Fantasy', 'Adventure', 'Action']",5.752,4375,150000000,301970083,57165
Underworld: Awakening,2012,"['Fantasy', 'Action', 'Horror']",6.328,4231,70000000,160112671,52520
Resident Evil: Retribution,2012,"['Action', 'Horror', 'Science Fiction']",5.8,4181,65000000,240159255,71679
The Vow,2012,"['Drama', 'Romance']",7.235,4163,30000000,196114570,72570
Seven Psychopaths,2012,"['Comedy', 'Crime']",6.821,4118,15000000,33035736,86838
The Grey,2012,"['Action', 'Adventure', 'Drama', 'Thriller']",6.572,3987,25000000,79781695,75174
Lincoln,2012,"['History', 'Drama']",6.856,3938,65000000,275300000,72976
Safe House,2012,"['Action', 'Thriller']",6.484,3781,85000000,208076205,59961
The Lucky One,2012,"['Drama', 'Romance']",7.168,3763,25000000,99400000,77877
The Lorax,2012,"['Animation', 'Family']",6.516,3758,70000000,349305397,73723
The Raid,2012,"['Action', 'Thriller', 'Crime']",7.402,3695,1100000,9148519,94329
The Woman in Black,2012,"['Drama', 'Horror', 'Thriller']",6.141,3579,32000000,129000000,65086
Frankenweenie,2012,"['Animation', 'Comedy', 'Family']",6.999,3515,39000000,81493846,62214
This Means War,2012,"['Action', 'Comedy', 'Romance']",6.182,3496,65000000,156974557,59962
End of Watch,2012,"['Crime', 'Drama', 'Thriller']",7.35,3468,7000000,55078146,77016
Abraham Lincoln: Vampire Hunter,2012,"['Action', 'Fantasy', 'Horror']",5.763,3458,69000000,116500000,72331
Mirror Mirror,2012,"['Adventure', 'Comedy', 'Family', 'Fantasy']",5.922,3232,85000000,183018522,62764
Lawless,2012,"['Crime', 'Drama', 'Western']",7.06,3199,26000000,55404207,82633
The Master,2012,['Drama'],7.113,3161,32000000,28258060,68722
Magic Mike,2012,"['Drama', 'Comedy']",6.2,3026,7000000,167200000,77930
LOL,2012,"['Drama', 'Comedy', 'Romance']",6.105,2725,11000000,10500000,80271
Man on a Ledge,2012,"['Action', 'Thriller', 'Crime']",6.431,2716,42000000,46221189,49527
ParaNorman,2012,"['Family', 'Animation', 'Adventure', 'Comedy']",7.017,2673,60000000,107139399,77174
Safe,2012,"['Action', 'Crime', 'Thriller']",6.497,2577,30000000,40300000,72387
Upside Down,2012,"['Romance', 'Science Fiction', 'Drama', 'Fantasy']",6.279,2554,60000000,22187813,58244
Wolf Children,2012,"['Animation', 'Family', 'Drama', 'Fantasy']",8.218,2394,0,55262158,110420
The Watch,2012,"['Comedy', 'Action', 'Science Fiction']",5.583,2393,68000000,68267862,80035
Anna Karenina,2012,"['Drama', 'Romance', 'History']",6.71,2352,40600000,68929150,96724
Killing Them Softly,2012,"['Crime', 'Thriller']",6.026,2305,15000000,37930465,64689
This Is 40,2012,['Comedy'],5.892,2261,35000000,88200000,89492
Savages,2012,"['Crime', 'Drama', 'Thriller']",6.344,2228,45000000,82966152,82525
Premium Rush,2012,"['Crime', 'Action', 'Thriller']",6.336,2212,35000000,31100000,49526
Seeking a Friend for the End of the World,2012,"['Comedy', 'Drama', 'Romance', 'Adventure']",6.566,2183,10000000,9636289,88005
Contraband,2012,"['Thriller', 'Action', 'Drama', 'Crime']",6.335,2138,25000000,96262212,77866
The First Time,2012,"['Drama', 'Comedy', 'Romance']",6.99,2136,2000000,92654,84199
Step Up Revolution,2012,"['Music', 'Drama', 'Romance']",6.913,2087,33000000,140470746,85446
That's My Boy,2012,['Comedy'],5.819,2086,70000000,57719093,87428
To Rome with Love,2012,"['Comedy', 'Romance']",5.786,2052,17000000,73258078,81836
Paranormal Activity 4,2012,['Horror'],5.415,1974,5000000,142802657,82990
I Want You,2012,"['Drama', 'Romance']",7.5,1927,0,24016152,109689
Lockout,2012,"['Action', 'Thriller', 'Science Fiction']",5.934,1913,20000000,32948113,81796
House at the End of the Street,2012,"['Horror', 'Thriller']",5.797,1854,6900000,44287131,82505
What to Expect When You're Expecting,2012,"['Romance', 'Comedy', 'Drama']",5.997,1828,40000000,79700000,76494
The Campaign,2012,['Comedy'],5.835,1811,95000000,104907746,77953
Paperman,2012,"['Animation', 'Family', 'Romance']",7.995,1758,0,0,140420
What's in a Name,2012,['Comedy'],7.315,1754,0,0,112198
Silent Hill: Revelation 3D,2012,"['Thriller', 'Horror', 'Mystery']",5.542,1746,20000000,55975672,61012
Ruby Sparks,2012,"['Comedy', 'Romance', 'Fantasy', 'Drama']",7.113,1715,8000000,9368803,103332
Amour,2012,"['Drama', 'Romance']",7.8,1713,8900000,29800000,86837
Get the Gringo,2012,"['Action', 'Thriller', 'Crime', 'Drama']",6.585,1703,35000000,8826837,80389
Iron Sky,2012,"['Action', 'Comedy', 'Science Fiction']",5.731,1695,7500000,10109659,10679
Red Dawn,2012,"['Action', 'Thriller']",5.708,1686,65000000,44806783,60747
The Wolf of Wall Street,2013,"['Crime', 'Drama', 'Comedy']",8.027,25179,100000000,407038432,106646
Iron Man 3,2013,"['Action', 'Adventure', 'Science Fiction']",6.93,22930,200000000,1215577205,68721
The Hunger Games: Catching Fire,2013,"['Adventure', 'Action', 'Science Fiction']",7.428,18008,130000000,865011746,101299
Thor: The Dark World,2013,"['Action', 'Adventure', 'Fantasy']",6.51,17921,170000000,644783140,76338
Frozen,2013,"['Animation', 'Family', 'Adventure', 'Fantasy']",7.249,17166,150000000,1274219009,109445
Now You See Me,2013,"['Thriller', 'Crime']",7.332,16192,75000000,351723989,75656
World War Z,2013,"['Action', 'Horror', 'Science Fiction', 'Thriller']",6.825,16069,200000000,531865000,72190
Gravity,2013,"['Science Fiction', 'Thriller', 'Drama']",7.164,15916,105000000,723192705,49047
Man of Steel,2013,"['Action', 'Adventure', 'Science Fiction']",6.639,15771,225000000,668045518,49521
Her,2013,"['Romance', 'Science Fiction', 'Drama']",7.846,14862,23000000,47351251,152601
The Hobbit: The Desolation of Smaug,2013,"['Fantasy', 'Adventure', 'Action']",7.573,13750,250000000,958400000,57158
Pacific Rim,2013,"['Action', 'Science Fiction', 'Adventure']",6.914,12979,180000000,411000000,68726
The Great Gatsby,2013,"['Drama', 'Romance']",7.359,12673,105000000,351040419,64682
Prisoners,2013,"['Drama', 'Thriller', 'Crime']",8.1,12571,46000000,122126687,146233
The Conjuring,2013,"['Horror', 'Thriller']",7.54,12337,13000000,321293998,138843
Despicable Me 2,2013,"['Animation', 'Comedy', 'Family']",6.936,11714,76000000,970766005,93456
12 Years a Slave,2013,"['Drama', 'History']",7.938,11680,20000000,187000000,76203
Oblivion,2013,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",6.663,11159,120000000,286168572,75612
Monsters University,2013,"['Animation', 'Family']",7.043,11035,200000000,743559465,62211
Fast & Furious 6,2013,"['Action', 'Thriller', 'Crime']",6.818,10928,160000000,788700000,82992
Snowpiercer,2013,"['Action', 'Science Fiction', 'Drama']",6.908,10076,39200000,86758912,110415
The Wolverine,2013,"['Action', 'Science Fiction', 'Adventure']",6.429,10001,120000000,415440673,76170
Star Trek Into Darkness,2013,"['Action', 'Adventure', 'Science Fiction']",7.321,9393,190000000,467381584,54138
Elysium,2013,"['Science Fiction', 'Action', 'Drama', 'Thriller']",6.513,9266,115000000,286140700,68724
We're the Millers,2013,"['Comedy', 'Crime']",6.8,9215,37000000,270000000,138832
The Hangover Part III,2013,['Comedy'],6.21,8977,103000000,362000072,109439
About Time,2013,"['Drama', 'Romance', 'Fantasy']",7.909,8954,12000000,87100449,122906
Dallas Buyers Club,2013,"['Drama', 'History']",7.919,8802,5000000,55736588,152532
The Purge,2013,"['Science Fiction', 'Horror', 'Thriller']",6.251,8647,3000000,91266581,158015
The Secret Life of Walter Mitty,2013,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",7.207,7969,90000000,188133322,116745
Rush,2013,"['Drama', 'Action']",7.728,7551,38000000,90200000,96721
American Hustle,2013,"['Drama', 'Crime']",6.855,7527,40000000,251171807,168672
The Croods,2013,"['Animation', 'Adventure', 'Family', 'Comedy']",6.928,7338,135000000,587204668,49519
Captain Phillips,2013,"['Action', 'Drama', 'Thriller']",7.538,7248,55000000,218791811,109424
Hansel & Gretel: Witch Hunters,2013,"['Fantasy', 'Horror', 'Action']",6.095,6944,50000000,226349749,60304
Olympus Has Fallen,2013,"['Action', 'Thriller']",6.412,6870,70000000,170270201,117263
After Earth,2013,"['Science Fiction', 'Action', 'Adventure']",5.182,6718,130000000,243843127,82700
Oz the Great and Powerful,2013,"['Fantasy', 'Adventure', 'Family']",5.93,6675,200000000,491868548,68728
This Is the End,2013,"['Action', 'Comedy']",6.235,6612,32000000,126041322,109414
A Good Day to Die Hard,2013,"['Action', 'Thriller']",5.335,6591,92000000,304654182,47964
Kick-Ass 2,2013,"['Action', 'Adventure', 'Crime']",6.401,6396,28000000,60795985,59859
Warm Bodies,2013,"['Horror', 'Comedy', 'Romance']",6.468,6249,35000000,117000000,82654
Ender's Game,2013,"['Science Fiction', 'Action', 'Adventure']",6.584,6062,110000000,125537191,80274
The Lone Ranger,2013,"['Action', 'Adventure', 'Western']",6.116,6001,215000000,260500000,57201
The World's End,2013,"['Comedy', 'Action', 'Science Fiction']",6.809,5679,20000000,46100000,107985
G.I. Joe: Retaliation,2013,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",5.6,5639,130000000,371900000,72559
Escape Plan,2013,"['Action', 'Thriller']",6.725,5400,50000000,137328301,107846
Percy Jackson: Sea of Monsters,2013,"['Adventure', 'Family', 'Fantasy']",6.025,5264,90000000,199850315,76285
Jack the Giant Slayer,2013,"['Fantasy', 'Action', 'Adventure', 'Drama']",5.862,5068,195000000,197700000,81005
The Place Beyond the Pines,2013,"['Drama', 'Crime']",6.982,5035,15000000,47135966,97367
White House Down,2013,"['Action', 'Drama', 'Thriller']",6.465,4957,150000000,205366737,117251
Evil Dead,2013,['Horror'],6.583,4858,17000000,99010045,109428
Blue Is the Warmest Color,2013,"['Romance', 'Drama']",7.065,4752,4300000,19796489,152584
Pain & Gain,2013,"['Comedy', 'Crime', 'Action']",6.279,4652,25000000,87305549,134374
Carrie,2013,"['Drama', 'Horror']",6.043,4618,30000000,84790678,133805
Lone Survivor,2013,"['War', 'Action', 'Drama']",7.433,4567,40000000,149295601,193756
The Mortal Instruments: City of Bones,2013,"['Fantasy', 'Action', 'Mystery']",6.435,4561,60000000,95396573,123553
Grown Ups 2,2013,['Comedy'],6.146,4530,80000000,247022278,109418
Don Jon,2013,"['Romance', 'Comedy', 'Drama']",6.016,4461,3000000,0,138697
